City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
387,La Grande,US,2021-04-05 19:34:17,45.3246,-118.0877,46.0,41,90,11.01
388,Tiksi,RU,2021-04-05 19:34:18,71.6872,128.8694,-18.54,99,38,4.21
389,Chibombo,ZM,2021-04-05 19:34:18,-14.6569,28.0706,61.74,84,2,4.72
390,Dimona,IL,2021-04-05 19:34:18,31.0667,35.0333,69.93,19,0,10.58
391,Buala,SB,2021-04-05 19:34:19,-8.145,159.5921,80.46,81,95,3.94
392,Belaya Kholunitsa,RU,2021-04-05 19:34:19,58.84,50.8528,32.61,95,97,6.44
393,Koungou,YT,2021-04-05 19:34:20,-12.7336,45.2042,82.4,78,0,11.5
394,Witu,KE,2021-04-05 19:34:20,-2.3889,40.4382,82.4,83,1,8.55
395,Koutsouras,GR,2021-04-05 19:34:20,35.0339,25.9469,64.0,58,100,2.04
396,Margate,GB,2021-04-05 19:30:24,51.3813,1.3862,39.99,33,5,5.01
397,Basco,PH,2021-04-05 19:34:21,20.4487,121.9702,74.01,70,100,19.82
398,Kununurra,AU,2021-04-05 19:34:21,-15.7667,128.7333,71.6,100,7,2.3
399,Weihe,CN,2021-04-05 19:34:22,32.9952,105.3247,46.6,95,100,1.66
400,Van Buren,US,2021-04-05 19:34:22,35.4368,-94.3483,75.2,50,20,6.91
401,Chardara,KZ,2021-04-05 19:34:22,41.2547,67.9692,49.6,62,0,10.33
402,Marsh Harbour,BS,2021-04-05 19:34:22,26.5412,-77.0636,68.54,54,0,11.41
403,Shintomi,JP,2021-04-05 19:34:23,32.0785,131.4723,50.2,66,11,6.64
404,Zuenoula,CI,2021-04-05 19:34:23,7.4292,-6.0431,78.98,76,99,4.45
405,Mandan,US,2021-04-05 19:34:23,46.8267,-100.8896,68.0,36,1,23.02
406,Taltal,CL,2021-04-05 19:30:21,-25.4,-70.4833,71.1,71,25,7.58
407,Leshukonskoye,RU,2021-04-05 19:34:24,64.8989,45.7622,36.12,91,100,10.11
408,Coquimbo,CL,2021-04-05 19:31:09,-29.9533,-71.3436,69.8,52,0,13.8
409,Carlisle,US,2021-04-05 19:34:24,40.2015,-77.1889,70.0,15,56,5.99
410,Marshall,US,2021-04-05 19:34:25,34.3834,-86.3333,73.99,27,1,3.44
411,Ziro,IN,2021-04-05 19:34:25,27.6333,93.8333,48.07,59,0,2.84
412,Goure,NE,2021-04-05 19:34:25,13.9835,10.2704,89.01,7,3,3.0
413,Kirkwall,GB,2021-04-05 19:34:26,58.9848,-2.9587,32.0,80,75,33.38
414,Matara,LK,2021-04-05 19:34:26,5.9485,80.5353,76.37,90,67,4.5
415,Ust-Kuyga,RU,2021-04-05 19:34:26,70.0167,135.6,-23.64,99,100,1.05
416,Atambua,ID,2021-04-05 19:34:27,-9.1061,124.8925,72.21,87,97,4.18
417,Derzhavinsk,KZ,2021-04-05 19:34:27,51.1,66.3167,25.07,94,64,8.59
418,Qui Nhon,VN,2021-04-05 19:34:27,13.7667,109.2333,74.16,87,100,6.46
419,Manitowoc,US,2021-04-05 19:34:28,44.0667,-87.8001,72.0,55,1,12.66
420,Opuwo,NA,2021-04-05 19:34:28,-18.0607,13.84,73.71,40,71,6.85
421,Rochegda,RU,2021-04-05 19:34:28,62.8,43.25,37.29,87,100,9.75
422,Pisco,PE,2021-04-05 19:34:29,-13.7,-76.2167,78.8,57,0,18.41
423,Alofi,NU,2021-04-05 19:34:29,-19.0595,-169.9187,78.8,83,93,8.05
424,Waynesville,US,2021-04-05 19:34:29,35.4887,-82.9887,70.0,14,12,5.01
425,Sabha,LY,2021-04-05 19:34:30,27.0377,14.4283,83.32,7,94,12.77
426,La Palma,US,2021-04-05 19:32:30,33.8464,-118.0467,71.6,68,40,10.36
427,Kosovska Mitrovica,XK,2021-04-05 19:34:30,42.8833,20.8667,41.0,65,0,3.44
428,Tarakan,ID,2021-04-05 19:34:31,3.3,117.6333,77.68,84,100,6.4
429,Nsoko,SZ,2021-04-05 19:34:31,-27.0333,31.95,63.88,94,0,1.21
430,Shache,CN,2021-04-05 19:34:31,38.4167,77.2406,46.99,68,100,3.58
431,Champerico,GT,2021-04-05 19:34:32,14.3,-91.9167,91.4,62,75,6.91
432,Poole,GB,2021-04-05 19:34:32,50.7167,-2.0,39.99,35,0,10.36
433,Trincomalee,LK,2021-04-05 19:34:32,8.5711,81.2335,82.65,75,76,8.12
434,Zyryanka,RU,2021-04-05 19:34:33,65.75,150.85,-5.3,95,100,11.99
435,Meiganga,CM,2021-04-05 19:34:33,6.5167,14.3,80.51,28,98,3.65
436,Namwala,ZM,2021-04-05 19:34:33,-15.7504,26.4384,64.2,74,0,5.1
437,Havelock,US,2021-04-05 19:34:34,34.8791,-76.9013,73.4,28,1,2.04
438,Leh,IN,2021-04-05 19:34:34,34.1667,77.5833,34.09,62,100,4.52
439,Pascagoula,US,2021-04-05 19:34:34,30.3658,-88.5561,75.99,35,1,12.66
440,Urengoy,RU,2021-04-05 19:34:35,65.9667,78.3667,32.2,94,100,6.71
441,Reshetylivka,UA,2021-04-05 19:34:35,49.565,34.0782,41.2,68,15,6.64
442,Waipawa,NZ,2021-04-05 19:34:35,-41.4122,175.5153,61.0,94,90,4.61
443,Acapulco,MX,2021-04-05 19:32:52,16.8634,-99.8901,87.8,58,1,6.91
444,Tigzirt,DZ,2021-04-05 19:34:36,36.8886,4.1198,55.13,77,0,2.68
445,Khilok,RU,2021-04-05 19:34:36,51.3674,110.4676,19.94,89,54,2.82
446,Katsuura,JP,2021-04-05 19:34:37,35.1333,140.3,48.0,72,4,3.0
447,Strezhevoy,RU,2021-04-05 19:34:37,60.7333,77.5889,41.0,48,0,8.95
448,Ahuimanu,US,2021-04-05 19:34:37,21.4447,-157.8378,77.0,57,20,19.57
449,Kobryn,BY,2021-04-05 19:34:38,52.2138,24.3564,44.56,84,100,15.03
450,Vigia,BR,2021-04-05 19:34:38,-0.8583,-48.1417,89.6,58,20,13.8
451,Kloulklubed,PW,2021-04-05 19:34:38,7.0419,134.2556,75.2,94,75,6.15
452,Bakel,SN,2021-04-05 19:34:39,14.905,-12.4568,96.4,7,1,5.08
453,Mehran,IR,2021-04-05 19:34:39,33.1222,46.1646,50.0,50,40,4.61
454,Surt,LY,2021-04-05 19:34:39,31.2089,16.5887,65.17,80,51,23.17
455,Verkhnyaya Inta,RU,2021-04-05 19:34:40,65.9811,60.3094,13.42,94,12,4.88
456,Shimoda,JP,2021-04-05 19:34:40,34.6667,138.95,48.99,81,58,3.0
457,San Sebastian Coatan,GT,2021-04-05 19:34:40,15.7371,-91.5658,71.6,46,75,6.91
458,Bautzen,DE,2021-04-05 19:34:41,51.1833,14.4333,32.0,87,55,5.01
459,Yen Bai,VN,2021-04-05 19:34:41,21.7,104.8667,71.51,97,100,2.28
460,Kirkland Lake,CA,2021-04-05 19:34:41,48.1446,-80.0377,48.2,31,100,5.73
461,Hojai,IN,2021-04-05 19:34:42,26.0,92.8667,71.15,27,0,3.4
462,Mmathubudukwane,BW,2021-04-05 19:34:42,-24.6,26.4333,71.6,49,0,3.44
463,Ancud,CL,2021-04-05 19:34:42,-41.8697,-73.8203,64.0,67,90,12.66
464,Qasigiannguit,GL,2021-04-05 19:34:43,68.8193,-51.1922,19.4,79,75,8.05
465,Djambala,CG,2021-04-05 19:34:43,-2.5447,14.7533,73.67,82,100,2.82
466,Vanavara,RU,2021-04-05 19:34:43,60.34,102.2797,28.78,98,100,1.45
467,Tambacounda,SN,2021-04-05 19:34:44,13.7539,-13.7586,107.6,33,0,6.91
468,Zhezkazgan,KZ,2021-04-05 19:34:44,47.8043,67.7144,40.93,90,97,2.24
469,Havoysund,NO,2021-04-05 19:34:44,70.9963,24.6622,37.4,87,75,28.77
470,Alugan,PH,2021-04-05 19:34:45,12.2188,125.4808,78.22,83,96,9.89
471,Batemans Bay,AU,2021-04-05 19:32:37,-35.7167,150.1833,64.0,97,98,1.01
472,Honiara,SB,2021-04-05 19:34:45,-9.4333,159.95,78.89,87,36,1.32
473,Eyl,SO,2021-04-05 19:34:46,7.9803,49.8164,79.32,67,11,12.8
474,Phan Thiet,VN,2021-04-05 19:34:46,10.9333,108.1,75.31,77,96,6.76
475,Bonham,US,2021-04-05 19:34:46,33.5773,-96.1783,73.99,53,40,19.57
476,Panguna,PG,2021-04-05 19:34:47,-6.3164,155.4848,67.87,93,33,1.41
477,Bend,US,2021-04-05 19:34:47,44.0582,-121.3153,45.0,29,1,8.05
478,Suntar,RU,2021-04-05 19:34:47,62.1444,117.6319,-12.86,99,54,2.57
479,Souillac,MU,2021-04-05 19:34:48,-20.5167,57.5167,78.8,83,40,9.22
480,Maunatlala,BW,2021-04-05 19:34:48,-22.597,27.6301,75.2,69,0,4.61
481,Nyimba,ZM,2021-04-05 19:34:48,-14.5566,30.8149,65.26,83,2,5.19
482,Nova Olinda Do Norte,BR,2021-04-05 19:34:49,-3.8881,-59.0942,83.12,80,86,1.97
483,Santa Paula,US,2021-04-05 19:34:49,34.3542,-119.0593,73.99,63,1,10.36
484,Saurimo,AO,2021-04-05 19:34:49,-9.6608,20.3916,65.19,96,94,3.27
485,Betare Oya,CM,2021-04-05 19:34:50,5.6,14.0833,81.39,46,89,3.74
486,Hassan,IN,2021-04-05 19:34:50,13.0006,76.0994,75.34,61,77,1.07
487,Takoradi,GH,2021-04-05 19:34:50,4.8845,-1.7554,80.6,83,27,4.81
488,Silver City,US,2021-04-05 19:34:51,32.7701,-108.2803,80.6,7,1,16.11
489,Kamuli,UG,2021-04-05 19:34:51,0.9472,33.1197,67.21,94,100,1.86
490,Ulladulla,AU,2021-04-05 19:34:51,-35.35,150.4667,66.0,100,40,4.61
491,Conakry,GN,2021-04-05 19:34:52,9.538,-13.6773,82.4,74,5,6.91
492,Taoudenni,ML,2021-04-05 19:34:52,22.6783,-3.9836,86.18,5,0,8.75
493,Gizo,SB,2021-04-05 19:34:52,-8.103,156.8419,82.9,74,34,3.78
494,Thinadhoo,MV,2021-04-05 19:34:53,0.5333,72.9333,83.62,71,55,14.36
495,Biloela,AU,2021-04-05 19:34:53,-24.4167,150.5,69.37,91,99,8.61
496,Manzanillo,CU,2021-04-05 19:34:53,20.3433,-77.1167,81.19,49,75,18.45
497,Weligama,LK,2021-04-05 19:34:54,5.9667,80.4167,76.89,89,66,3.91
498,Touros,BR,2021-04-05 19:30:18,-5.1989,-35.4608,84.2,61,20,10.36
499,Inuvik,CA,2021-04-05 19:34:55,68.3499,-133.7218,-2.2,71,100,13.8
500,Teguise,ES,2021-04-05 19:34:55,29.0605,-13.564,66.2,63,40,12.66
501,Mantua,IT,2021-04-05 19:34:55,45.1667,10.7833,55.4,44,40,4.61
502,Rongcheng,CN,2021-04-05 19:34:56,30.634,117.8517,53.62,76,100,0.94
503,Banda Aceh,ID,2021-04-05 19:34:56,5.5577,95.3222,79.16,83,90,6.38
504,Meulaboh,ID,2021-04-05 19:34:56,4.1363,96.1285,77.77,87,100,3.06
505,Ostrovnoy,RU,2021-04-05 19:34:57,68.0531,39.5131,34.74,87,100,24.2
506,Ulaanbaatar,MN,2021-04-05 19:30:12,47.9077,106.8832,19.4,79,0,6.71
507,Carmelo,UY,2021-04-05 19:34:57,-33.9892,-58.2856,81.0,65,0,6.91
508,Thanh Hoa,VN,2021-04-05 19:34:58,19.8,105.7667,71.38,92,84,1.77
509,Ambon,ID,2021-04-05 19:34:58,-3.6954,128.1814,81.23,78,85,7.36
510,Severnyy,RU,2021-04-05 19:34:58,50.677,36.5532,39.2,81,0,4.47
511,Rio Gallegos,AR,2021-04-05 19:34:59,-51.6226,-69.2181,51.8,40,0,10.36
512,Brigantine,US,2021-04-05 19:34:59,39.4101,-74.3646,69.01,21,1,19.57
513,Penzberg,DE,2021-04-05 19:34:59,47.75,11.3833,32.0,90,100,6.46
514,Bauchi,NG,2021-04-05 19:35:00,10.5,10.0,83.23,15,51,3.85
515,Evensk,RU,2021-04-05 19:35:00,61.95,159.2333,5.54,67,99,11.45
516,Sayyan,YE,2021-04-05 19:35:00,15.1718,44.3244,59.27,21,0,11.39
517,Faya,SA,2021-04-05 19:35:01,18.3851,42.4509,68.0,52,15,4.41
518,Matagami,CA,2021-04-05 19:32:33,49.7502,-77.6328,46.4,31,1,8.05
519,College,US,2021-04-05 19:33:15,64.8569,-147.8028,8.01,61,75,16.11
520,Mount Pleasant,US,2021-04-05 19:35:01,32.7941,-79.8626,77.0,29,1,13.8
521,Zwedru,LR,2021-04-05 19:35:02,6.0667,-8.1281,75.67,91,100,2.93
522,Yar-Sale,RU,2021-04-05 19:35:03,66.8333,70.8333,32.36,98,100,5.53
523,Coahuayana,MX,2021-04-05 19:35:03,18.7333,-103.6833,78.8,61,40,9.22
524,Dalvik,IS,2021-04-05 19:35:03,65.9702,-18.5286,21.2,58,20,3.44
525,Beihai,CN,2021-04-05 19:35:04,21.4833,109.1,73.74,86,100,9.89
526,Jabinyanah,TN,2021-04-05 19:35:04,35.035,10.9081,59.0,88,75,5.75
527,Nangomba,TZ,2021-04-05 19:35:05,-10.9,38.5,71.2,96,16,3.69
528,Altus,US,2021-04-05 19:35:05,34.6381,-99.334,80.6,39,40,20.71
529,Purgstall,AT,2021-04-05 19:35:05,48.0584,15.1348,36.0,71,100,5.01
530,Nantucket,US,2021-04-05 19:30:13,41.2835,-70.0995,50.0,53,40,11.5
531,Urumqi,CN,2021-04-05 19:30:10,43.801,87.6005,50.0,43,0,8.95
532,Camabatela,AO,2021-04-05 19:35:06,-8.1881,15.375,63.41,96,67,3.71
533,Shetpe,KZ,2021-04-05 19:35:06,44.1667,52.1167,56.89,38,3,25.75
534,Lac Du Bonnet,CA,2021-04-05 19:35:08,50.2536,-96.0612,48.76,77,100,8.86
535,Ankpa,NG,2021-04-05 19:35:08,7.3706,7.6253,85.68,35,51,4.52
536,Palmer,US,2021-04-05 19:35:08,42.1584,-72.3287,62.6,17,20,21.85
537,Haines Junction,CA,2021-04-05 19:35:09,60.7522,-137.5108,26.6,74,100,6.91
538,Bud,US,2021-04-05 19:35:09,39.447,-86.1758,75.99,31,1,8.05
539,Pontianak,ID,2021-04-05 19:35:09,-0.0333,109.3333,77.0,94,90,3.6
540,Chihuahua,MX,2021-04-05 19:35:10,28.5,-106.0,84.2,18,20,4.61
541,Gayny,RU,2021-04-05 19:35:10,60.3071,54.3241,26.04,95,61,5.1
542,Puerto Del Rosario,ES,2021-04-05 19:35:11,28.5004,-13.8627,68.0,56,75,16.11
543,Makinsk,KZ,2021-04-05 19:35:11,52.6292,70.4169,31.14,84,88,15.59
544,Tshane,BW,2021-04-05 19:35:11,-24.0196,21.8684,78.31,27,3,3.13
545,Great Falls,US,2021-04-05 19:35:12,47.5002,-111.3008,39.0,87,90,5.82
546,Fethiye,TR,2021-04-05 19:35:12,36.6217,29.1164,60.8,82,75,3.44
547,Denton,US,2021-04-05 19:34:21,33.2001,-97.1336,78.01,46,20,19.57
548,Sao Jose Da Coroa Grande,BR,2021-04-05 19:35:12,-8.8978,-35.1478,80.42,69,65,8.72
549,Manggar,ID,2021-04-05 19:35:13,-2.8833,108.2667,80.17,82,100,8.63
550,Ribe,DK,2021-04-05 19:35:13,55.3305,8.7697,37.0,75,20,16.11
551,Tezu,IN,2021-04-05 19:35:13,27.9167,96.1667,70.83,23,1,5.17
552,Kalemie,CD,2021-04-05 19:35:14,-5.9475,29.1947,72.99,84,92,7.16
553,Moratuwa,LK,2021-04-05 19:33:43,6.773,79.8816,80.6,89,50,3.44
554,Salisbury,GB,2021-04-05 19:35:14,51.0693,-1.7957,41.0,38,7,14.97
555,Ballina,AU,2021-04-05 19:35:15,-28.8667,153.5667,69.8,83,90,16.11
556,Grindavik,IS,2021-04-05 19:35:15,63.8424,-22.4338,24.8,100,90,12.66
557,Iralaya,HN,2021-04-05 19:35:15,15.0,-83.2333,80.6,89,75,13.76
558,Teya,RU,2021-04-05 19:35:16,60.3778,92.6267,23.54,97,100,3.56
559,Itarema,BR,2021-04-05 19:35:16,-2.9248,-39.9167,81.45,80,48,14.88
560,Beyneu,KZ,2021-04-05 19:35:16,45.3167,55.2,59.85,36,39,20.56
561,Port Moresby,PG,2021-04-05 19:35:17,-9.4431,147.1797,75.2,94,75,9.22
562,Richards Bay,ZA,2021-04-05 19:35:17,-28.783,32.0377,67.17,84,3,3.8
563,Westport,US,2021-04-05 19:30:56,41.1415,-73.3579,64.4,19,1,18.41
564,Moussoro,TD,2021-04-05 19:35:17,13.6408,16.4901,89.06,10,10,11.18
565,Werda,BW,2021-04-05 19:35:18,-25.2667,23.2833,79.36,32,47,6.31
566,Isiro,CD,2021-04-05 19:35:18,2.7739,27.616,68.83,81,71,3.98
567,Bara,NG,2021-04-05 19:35:18,10.3744,10.7288,87.1,14,20,5.06
568,Honningsvag,NO,2021-04-05 19:35:19,70.9821,25.9704,37.4,87,75,28.77
569,Davidson,US,2021-04-05 19:35:19,36.1501,-86.7833,77.0,25,1,11.5
570,Salinopolis,BR,2021-04-05 19:35:19,-0.6136,-47.3561,81.88,80,97,11.7
571,Anadyr,RU,2021-04-05 19:35:20,64.75,177.4833,-5.01,71,0,6.71
572,Sibolga,ID,2021-04-05 19:35:20,1.7427,98.7792,76.55,87,100,2.77
573,Svetlogorsk,BY,2021-04-05 19:35:20,52.6333,29.7333,39.76,61,36,13.15
574,Dickinson,US,2021-04-05 19:35:21,29.4608,-95.0513,77.0,57,75,17.27
575,Okhotsk,RU,2021-04-05 19:35:21,59.3833,143.3,11.52,95,95,5.48
576,Kualakapuas,ID,2021-04-05 19:35:21,-3.0091,114.3876,74.35,97,100,2.24
577,Vao,NC,2021-04-05 19:35:22,-22.6667,167.4833,75.88,67,90,20.76
578,Governador Valadares,BR,2021-04-05 19:35:22,-18.8511,-41.9494,78.58,70,49,4.27
579,Dunedin,NZ,2021-04-05 19:35:22,-45.8742,170.5036,54.0,69,8,4.0
580,Airai,TL,2021-04-05 19:35:23,-8.9266,125.4092,58.39,86,98,3.42
581,Krasnoselkup,RU,2021-04-05 19:35:23,65.7,82.4667,25.74,93,100,7.99
582,Simdega,IN,2021-04-05 19:35:23,22.6167,84.5167,74.01,11,17,2.57
